,area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,ratio_length,perimeter_ratio_major,perimeter_ratio_minor,area_ratio_convex,area_ratio_bbox,peri_over_dia,Finding
1,113,178,280,22.37052699,11.66301695,59.21320344,11.99483508,187.4159292,0.634831461,0.853339045,1.918073779,2.646929304,5.077005694,0.634831461,0.403571429,4.936558364,Normal
2,138344,216314,237568,567.7607772,493.101436,4314.020741,419.6963802,183.2184627,0.639551763,0.49568546,1.151407673,7.598307093,8.748749092,0.639551763,0.582334321,10.27890862,Normal
1,151,205,484,50.21693779,4.382780679,93.79898987,13.86575534,144.3377483,0.736585366,0.996184087,11.45778022,1.867875542,21.40170744,0.736585366,0.311983471,6.764794816,Normal
2,94149,180365,195072,622.0048644,391.8306601,4585.19336,346.2285804,172.9151982,0.521991517,0.776637392,1.587432857,7.371635854,11.70197697,0.521991517,0.48263718,13.24325495,Normal
3,1641,2861,3822,97.86630271,34.0533468,402.2792206,45.70980303,141.3266301,0.573575673,0.937510184,2.873911434,4.110497786,11.81320658,0.573575673,0.429356358,8.800720939,Normal
4,218,265,483,24.57200161,12.65413696,72.66904756,16.66031875,137.9633028,0.822641509,0.85720103,1.941815683,2.957392268,5.742710687,0.822641509,0.451345756,4.361804156,Normal
5,118,170,247,19.10907109,10.84727069,54.79898987,12.2573352,139.1610169,0.694117647,0.823269757,1.761647851,2.867695118,5.051868941,0.694117647,0.477732794,4.470709903,Normal
6,167,238,252,18.52806946,15.63554937,66.83452378,14.58187244,141.0299401,0.701680672,0.536524991,1.184996384,3.607203866,4.274523536,0.701680672,0.662698413,4.583397917,Normal
7,123,153,280,39.58279099,4.101325906,75.72792206,12.51433035,137.3170732,0.803921569,0.994617599,9.651218143,1.913152665,18.46425371,0.803921569,0.439285714,6.051296391,Normal
1,382,569,1010,91.36670384,7.34156843,197.627417,22.05396804,161.3219895,0.671353251,0.996766488,12.44512051,2.163013534,26.9189641,0.671353251,0.378217822,8.961082046,Normal
3,388,634,1056,85.14325434,8.129918676,189.627417,22.22649193,152.0927835,0.611987382,0.995430852,10.47282977,2.227157259,23.32463885,0.611987382,0.367424242,8.531594533,Normal
4,119,140,189,19.63258508,8.105018545,48.97056275,12.30916349,135.302521,0.85,0.910805825,2.422275158,2.494351231,6.042005021,0.85,0.62962963,3.978382673,Normal
5,251,294,420,28.48680492,12.25223074,74.49137803,17.87688803,137.9840637,0.853741497,0.902780317,2.325030071,2.614943243,6.079821675,0.853741497,0.597619048,4.166909693,Normal
6,108,117,150,28.00133574,5.32992027,55.65685425,11.72646029,169.712963,0.923076923,0.98171722,5.253612497,1.987649974,10.44234274,0.923076923,0.72,4.746262119,Normal
3,142,172,266,20.32592008,9.841372302,53.79898987,13.44618962,139.1690141,0.825581395,0.874969278,2.065354247,2.646816954,5.466614637,0.825581395,0.533834586,4.001058395,Normal
1,124,156,238,17.12707149,12.82620353,52.49137803,12.56509863,179.4274194,0.794871795,0.662700199,1.335318861,3.064819228,4.09251092,0.794871795,0.521008403,4.177553999,Normal
2,131,153,225,18.07139521,10.50131131,48.38477631,12.91488987,200.1908397,0.85620915,0.813831232,1.720870344,2.677423395,4.607498518,0.85620915,0.582222222,3.74643352,Normal
1,206,275,440,21.3962053,15.58640803,74.42640687,16.19528778,150.7038835,0.749090909,0.68508196,1.37274767,3.478486293,4.775083954,0.749090909,0.468181818,4.595559393,Normal
2,117,158,190,21.3265123,7.992615135,54.69848481,12.20528684,149.8461538,0.740506329,0.927116337,2.668277146,2.564811538,6.84362801,0.740506329,0.615789474,4.481540299,Normal
1,13230,53030,103000,351.9184693,150.1074978,2621.154508,129.7881319,144.2098262,0.249481426,0.90446844,2.344442979,7.44818683,17.46184932,0.249481426,0.128446602,20.19564093,Normal
2,11057,22270,37845,207.3529735,103.7842068,1015.210245,118.6516315,148.0557113,0.49649753,0.865725262,1.997924153,4.896048645,9.781933842,0.49649753,0.292165412,8.556226597,Normal
5,227,291,559,45.88707043,7.272662703,96.14823228,17.00074636,133.0484581,0.780068729,0.987360509,6.309528203,2.095322961,13.22049931,0.780068729,0.40608229,5.655530073,Normal
1,133,249,399,25.59261553,12.66399335,73.49137803,13.01310338,133.3233083,0.534136546,0.868989812,2.02089616,2.871585279,5.803175665,0.534136546,0.333333333,5.647490526,Normal
1,55254,84390,106032,323.6736012,298.1472954,3004.045994,265.2387185,166.6857784,0.654745823,0.3892417,1.085616426,9.281096705,10.07571103,0.654745823,0.521106836,11.32582004,Normal
2,348,392,438,165.9497853,2.779915984,286.4497475,21.04964041,142.2701149,0.887755102,0.999859683,59.6959715,1.726123037,103.0425916,0.887755102,0.794520548,13.60829648,Normal
6,801,976,1404,57.78779782,19.72328075,144.7045815,31.93532332,153.0374532,0.820696721,0.9399525,2.929928269,2.504068106,7.336739932,0.820696721,0.570512821,4.531176341,Normal
7,829,1009,1886,49.71284654,27.13518732,142.5330086,32.48869931,158.6381182,0.82160555,0.837890383,1.83204361,2.867126276,5.252700374,0.82160555,0.439554613,4.387156508,Normal
1,3981,5710,9028,103.813577,71.46359204,520.374675,71.1952711,158.7390103,0.697197898,0.72534657,1.452677847,5.012587851,7.281675328,0.697197898,0.440961453,7.309118527,Normal
2,15354,23514,39198,272.265046,96.16419214,955.4417382,139.8188827,156.7086101,0.652972697,0.935547593,2.83125184,3.509233934,9.935525032,0.652972697,0.391703658,6.83342421,Normal
1,217,354,594,25.30051764,16.33339952,83.35533906,16.62206309,131.9262673,0.61299435,0.763696281,1.549005007,3.294610025,5.103367426,0.61299435,0.365319865,5.014740868,Normal
2,114,207,304,19.52926718,12.58760002,64.14823228,12.04779267,134.2631579,0.550724638,0.764561692,1.55146868,3.284722959,5.096144793,0.550724638,0.375,5.324480099,Normal
2,114,135,187,17.20250327,9.528626264,50.42031022,12.04779267,133.1403509,0.844444444,0.832577027,1.805349774,2.930986812,5.291456378,0.844444444,0.609625668,4.185024728,Normal
1,20162,33898,54540,246.3562096,138.4844615,1275.696572,160.2218952,150.8471382,0.594784353,0.827048211,1.778944778,5.178260268,9.211839066,0.594784353,0.369673634,7.962061431,Normal
2,142,166,231,20.24153478,9.477887889,52.24873734,13.44618962,132.3802817,0.855421687,0.883601544,2.135658812,2.581263619,5.512698394,0.855421687,0.614718615,3.885765322,Normal
1,89576,126467,194048,405.9401329,356.0882162,2032.775829,337.7154208,192.7126909,0.708295445,0.480136259,1.139998782,5.007575414,5.708629873,0.708295445,0.461617744,6.019197536,Normal
3,14855,25443,39334,211.5574104,117.0444941,1156.12803,137.5280824,157.5694379,0.583854105,0.833014148,1.807495619,5.464842983,9.877679751,0.583854105,0.37766309,8.406486951,Normal
4,12860,26112,39368,229.0464145,107.5885626,1345.205194,127.9603866,154.9893468,0.492493873,0.882813406,2.128910444,5.873068116,12.50323605,0.492493873,0.326661248,10.51266904,Normal
1,108513,181347,201216,602.4212614,376.3452772,5437.007681,371.7028958,176.5021887,0.598372182,0.780847961,1.600714285,9.025258618,14.4468604,0.598372182,0.53928614,14.62729439,Normal
2,1092,1305,1870,47.67178934,31.46771705,154.2253967,37.2877672,139.5943223,0.836781609,0.751185682,1.514942735,3.235150156,4.901067227,0.836781609,0.583957219,4.136085594,Normal
4,123,212,357,19.55167007,13.28541463,63.00609665,12.51433035,130.7886179,0.580188679,0.73367291,1.471664273,3.222542956,4.742501337,0.580188679,0.344537815,5.034715795,Normal
5,208,262,399,18.54586219,16.20619827,66.39087297,16.27371578,134.8653846,0.79389313,0.486205638,1.144368462,3.579821325,4.096634624,0.79389313,0.521303258,4.079638225,Normal
6,237,272,442,23.16608244,13.68772871,66.18376618,17.37117647,134.8902954,0.871323529,0.806779885,1.692470894,2.856925264,4.835262854,0.871323529,0.536199095,3.809976042,Normal
9,199,287,299,22.29217052,15.31956732,75.79898987,15.917747,132.2060302,0.693379791,0.726451825,1.455143612,3.400251663,4.947854485,0.693379791,0.665551839,4.761916991,Normal
10,214,297,456,55.11760394,5.68445167,116.1421356,16.50676415,138.4158879,0.720538721,0.99466756,9.696204161,2.107169531,20.43154597,0.720538721,0.469298246,7.036032901,Normal
1,163,206,294,19.07570742,12.39767078,59.04163056,14.40618082,134.2392638,0.791262136,0.76000321,1.538652523,3.095121415,4.762316374,0.791262136,0.554421769,4.098354123,Normal
2,215,244,368,20.74639921,14.12824165,61.9411255,16.5452864,138.8744186,0.881147541,0.732285935,1.468434624,2.985632585,4.384206262,0.881147541,0.58423913,3.743732444,Normal
3,158,195,280,18.72110015,12.51371223,56.83452378,14.1835062,141.0316456,0.81025641,0.743776628,1.49604688,3.035853841,4.541779667,0.81025641,0.564285714,4.007085624,Normal
4,149,211,221,18.02528313,14.53021006,64.14213562,13.77362306,139.6241611,0.706161137,0.591777126,1.240538372,3.55845371,4.414398372,0.706161137,0.674208145,4.656881878,Normal
1,354,606,1054,30.1305632,20.19236314,114.6690476,21.23032734,137.2118644,0.584158416,0.742214718,1.492176175,3.805738605,5.678832475,0.584158416,0.335863378,5.401190747,Normal
2,302,444,672,25.80793439,18.43884376,101.4264069,19.60913926,134.794702,0.68018018,0.699672056,1.399650364,3.930047455,5.500692352,0.68018018,0.449404762,5.172404843,Normal
3,118,208,360,21.58148865,12.27791708,72.52691193,12.2573352,131.6271186,0.567307692,0.822400033,1.757748364,3.360607468,5.907102279,0.567307692,0.327777778,5.917021174,Normal
4,299,396,660,141.2645136,3.262977267,227.8284271,19.51149979,150.9431438,0.755050505,0.999733198,43.29313447,1.612778902,69.82225387,0.755050505,0.453030303,11.676623,Normal
5,163,220,288,48.62548905,4.439521943,96.17766953,14.40618082,130.6257669,0.740909091,0.995823405,10.95286602,1.977927038,21.66396985,0.740909091,0.565972222,6.676139272,Normal
1,325,397,500,24.55807228,20.06661502,104.6690476,20.34214473,189.8953846,0.818639798,0.576483598,1.22382735,4.26210357,5.216078918,0.818639798,0.65,5.14542832,Normal
3,205,315,504,37.55938318,10.79031799,83.90559159,16.15593101,138.4926829,0.650793651,0.957844585,3.480841178,2.233944876,7.776007313,0.650793651,0.406746032,5.193485387,Normal
1,150,211,300,21.23276285,14.08560508,62.76955262,13.81976598,191.4733333,0.710900474,0.748273713,1.507408644,2.956259299,4.45629082,0.710900474,0.5,4.542012703,Normal
2,17704,30421,46961,279.7514648,114.4415687,1244.103643,150.1380461,165.641324,0.581966405,0.912497177,2.4444917,4.447174724,10.8710817,0.581966405,0.376993676,8.286398252,Normal
3,11715,24093,43290,316.060884,93.22159634,1138.180808,122.1310823,151.1442595,0.486240817,0.955513237,3.390425571,3.601144163,12.20941126,0.486240817,0.270616771,9.319337764,Normal
4,125,145,234,19.26768141,8.750901504,47.45584412,12.61566261,174.288,0.862068966,0.890912432,2.201793884,2.462976376,5.422966319,0.862068966,0.534188034,3.761660849,Normal
2,1045,1884,3276,163.2483444,11.63865765,371.2193001,36.47650373,161.9789474,0.554670913,0.997455332,14.0263894,2.273954456,31.89537068,0.554670913,0.318986569,10.17694302,Normal
3,519,1177,2200,102.6470641,14.00254209,235.9055916,25.70625067,151.4104046,0.440951572,0.990651856,7.330602076,2.298220545,16.8473403,0.440951572,0.235909091,9.176973903,Normal
1,380,537,1216,43.71724355,13.26931608,120.2253967,21.99615937,136.3921053,0.707635009,0.952823185,3.294611666,2.750068096,9.060406431,0.707635009,0.3125,5.465744939,Normal
1,12092,19223,35040,233.3078738,91.81622589,1113.157467,124.0806696,151.7020344,0.629038131,0.919307044,2.541030973,4.771195455,12.12375543,0.629038131,0.345091324,8.971240003,Normal
2,9014,17292,32596,226.1034306,85.05111941,1068.465079,107.1306737,150.6964722,0.521281517,0.926554628,2.658441561,4.7255589,12.56262218,0.521281517,0.276536998,9.973474837,Normal
3,70079,90005,143298,384.9257112,300.0924397,1809.213383,298.709481,185.3334951,0.778612299,0.626263681,1.282690466,4.700162474,6.028853592,0.778612299,0.489043811,6.056765847,Normal
4,3301,4385,5213,426.8561335,10.75119899,836.4619408,64.83026868,183.9375947,0.752793615,0.999682759,39.70311907,1.959587493,77.80173558,0.752793615,0.633224631,12.90233648,Normal
6,130,177,486,54.31281303,3.12992768,95.72792206,12.86550197,132.6538462,0.734463277,0.998338138,17.35273737,1.762529258,30.58470733,0.734463277,0.267489712,7.440667478,Normal
1,133,178,264,23.18646447,8.923272514,55.21320344,13.01310338,204.4210526,0.747191011,0.922979821,2.59842613,2.381268758,6.187550963,0.747191011,0.503787879,4.242892863,Normal
3,149,311,522,28.60839432,17.22960956,98.80508653,13.77362306,130.2214765,0.479099678,0.798302164,1.66042035,3.453709615,5.734609725,0.479099678,0.285440613,7.17350011,Normal
3,410,564,855,56.60765935,11.07200083,135.6396103,22.84793674,135.497561,0.726950355,0.980685373,5.112685615,2.396135291,12.25068643,0.726950355,0.479532164,5.936624031,Normal
4,163,197,288,18.34885905,12.62177222,57.6629509,14.40618082,132.392638,0.827411168,0.725826546,1.453746647,3.142590542,4.568530463,0.827411168,0.565972222,4.002653557,Normal
5,304,468,784,31.15714982,18.81884001,118.9533188,19.67396304,188.6677632,0.64957265,0.796986225,1.655636044,3.817849819,6.32096977,0.64957265,0.387755102,6.046230674,Normal
6,8519,12943,19734,231.3195753,63.13872765,707.5878785,104.1476245,156.27738,0.658193618,0.96202816,3.66367179,3.058919149,11.20687579,0.658193618,0.431691497,6.794085627,Normal
7,128,145,168,14.1464211,12.01804716,44.38477631,12.76615297,133.7265625,0.882758621,0.527513212,1.177098152,3.13752687,3.693177079,0.882758621,0.761904762,3.476754227,Normal
8,504,876,1485,49.66770803,22.4880259,166.882251,25.33204947,140.0039683,0.575342466,0.891627575,2.208629084,3.359974873,7.420938226,0.575342466,0.339393939,6.587791137,Normal
9,495,738,1200,46.67419429,18.43943871,136.1543289,25.10485162,140.2464646,0.670731707,0.918652265,2.531215566,2.917122213,7.383865153,0.670731707,0.4125,5.423426954,Normal
10,9537,15355,21624,196.1063239,89.24923939,773.5411973,110.1947618,148.9543882,0.621100619,0.890437073,2.197288461,3.944498995,8.667202125,0.621100619,0.441037736,7.019763774,Normal
11,71374,96744,147287,367.8045479,320.1710538,1992.183946,301.456795,178.5006305,0.737761515,0.492181905,1.148775142,5.416420099,6.222248769,0.737761515,0.484591308,6.608522278,Normal
12,286,382,918,53.54814874,7.521273469,114.0477272,19.08262324,134.027972,0.748691099,0.990086618,7.119558804,2.129816434,15.16335335,0.748691099,0.311546841,5.976522503,Normal
2,18560,27390,41454,224.5751034,129.9487002,1016.624458,153.7248384,160.413847,0.677619569,0.815581297,1.72818276,4.526879618,7.823275313,0.677619569,0.447725189,6.613273878,Normal
3,15020,28248,45686,348.202248,93.7808242,1394.736111,138.2897609,175.7646471,0.53171906,0.96304834,3.71293653,4.005534481,14.8722953,0.53171906,0.328765924,10.0856065,Normal
1,690,824,1017,121.1481226,7.6835259,235.1126984,29.64009592,149.0927536,0.837378641,0.997986762,15.76725636,1.940704431,30.59958428,0.837378641,0.678466077,7.932251604,Normal
2,1021,2214,3822,76.13170663,38.91061196,284.8000359,36.05520178,145.4221352,0.461156278,0.859523625,1.956579524,3.740886005,7.319340961,0.461156278,0.267137624,7.898999918,Normal
3,5619,15699,30866,251.0235004,95.14584815,947.2874093,84.58329032,148.7027941,0.357920887,0.925383714,2.638302199,3.773700103,9.95616128,0.357920887,0.182044969,11.19946275,Normal
1,6902,24977,60928,514.0692232,52.60753019,1248.744299,93.74379626,153.4826137,0.276334227,0.994749941,9.771780224,2.429136473,23.73698774,0.276334227,0.11328125,13.32082068,Normal
2,62689,97859,146772,463.2735803,236.3497981,2926.088671,282.5209971,152.2865575,0.640605361,0.860071644,1.960118367,6.316113836,12.38033074,0.640605361,0.427118251,10.3570662,Normal
3,103,131,210,15.77152064,10.7421478,46.83452378,11.45179781,132.0679612,0.786259542,0.732180668,1.46819062,2.969562977,4.359884507,0.786259542,0.49047619,4.08970928,Normal
5,328,593,950,50.02141981,15.80352409,135.9116882,20.43581588,142.277439,0.55311973,0.948780791,3.165206666,2.717069783,8.600087389,0.55311973,0.345263158,6.650661224,Normal
6,205,254,400,21.6203994,13.84410853,64.56244584,16.15593101,135.395122,0.807086614,0.768103077,1.56170398,2.986181922,4.663532194,0.807086614,0.5125,3.996207078,Normal
7,471,819,1485,52.86464542,20.50101864,197.0599205,24.48868771,140.9150743,0.575091575,0.921742675,2.57863506,3.727631557,9.612201424,0.575091575,0.317171717,8.046977563,Normal
8,279,328,506,22.41174001,17.94322813,72.18376618,18.84764794,139.2795699,0.850609756,0.599175969,1.249036118,3.220801515,4.022897422,0.850609756,0.551383399,3.829855396,Normal
9,211,305,312,24.82927238,15.02262134,84.59188309,16.39065416,144.6350711,0.691803279,0.796197574,1.652792267,3.406941686,5.630966871,0.691803279,0.676282051,5.160982731,Normal
10,263,373,705,41.49588442,9.831805795,108.6335137,18.29923496,136.4790875,0.705093834,0.971525631,4.220576086,2.61793465,11.04919238,0.705093834,0.373049645,5.936505754,Normal
11,101,128,189,20.9831366,7.7296053,47.69238816,11.34007028,139.5247525,0.7890625,0.929678376,2.714645287,2.272891277,6.170093595,0.7890625,0.534391534,4.205651902,Normal
1,16320,31324,54003,307.9515594,109.1666903,1180.394011,144.1501626,156.0014706,0.521006257,0.935058646,2.820929706,3.833050929,10.81276723,0.521006257,0.302205433,8.188641552,Normal
2,873,1130,1480,42.42776293,38.22947461,184.509668,33.33973789,172.1260023,0.772566372,0.433718222,1.109818101,4.348795582,4.826372056,0.772566372,0.589864865,5.534226712,Normal
3,272,361,546,30.59339215,13.8650433,82.66904756,18.60970597,143.125,0.753462604,0.891406902,2.206512557,2.702186379,5.962408177,0.753462604,0.498168498,4.442254365,Normal
4,211,249,435,28.66906408,10.29492961,68.9766594,16.39065416,142.7014218,0.847389558,0.933300851,2.784775143,2.405961325,6.700061293,0.847389558,0.485057471,4.208292037,Normal
2,205,253,392,24.66560886,11.83375147,72.56244584,16.15593101,132.2585366,0.81027668,0.877395795,2.084343998,2.941846935,6.131821003,0.81027668,0.522959184,4.491381265,Normal
2,130741,224488,231936,589.5315016,501.5254813,4465.533368,408.0007492,189.7929724,0.582396386,0.525621222,1.175476668,7.57471544,8.903901266,0.582396386,0.563694295,10.94491463,Normal
3,707,1469,2200,48.27824532,38.96502234,263.4446968,30.00300582,141.0693069,0.481279782,0.590424656,1.239014953,5.456799333,6.761055968,0.481279782,0.321363636,8.780610131,Normal
1,14398,23668,37812,229.8925461,102.8236297,1030.902633,135.3960966,155.252674,0.608331925,0.894399877,2.235794891,4.484280376,10.02593116,0.608331925,0.380778589,7.613976024,Normal
